layer_name,l2_distance,num_params,round,tag
layer2.0.downsample.1.num_batches_tracked,7426.0,1,3,oracle_vs_full
layer2.1.conv1.weight,6.42034387588501,147456,3,oracle_vs_full
layer2.1.bn1.weight,3.319185733795166,128,3,oracle_vs_full
layer2.1.bn1.bias,0.5450778603553772,128,3,oracle_vs_full
layer2.1.bn1.running_mean,7.278881549835205,128,3,oracle_vs_full
layer2.1.bn1.running_var,10.220236778259277,128,3,oracle_vs_full
layer2.1.bn1.num_batches_tracked,7426.0,1,3,oracle_vs_full
layer2.1.conv2.weight,6.195816993713379,147456,3,oracle_vs_full
layer2.1.bn2.weight,3.4863533973693848,128,3,oracle_vs_full
layer2.1.bn2.bias,0.3524741530418396,128,3,oracle_vs_full
layer2.1.bn2.running_mean,4.068229675292969,128,3,oracle_vs_full
layer2.1.bn2.running_var,5.513727188110352,128,3,oracle_vs_full
layer2.1.bn2.num_batches_tracked,7426.0,1,3,oracle_vs_full
layer3.0.conv1.weight,7.163663864135742,294912,3,oracle_vs_full
layer3.0.bn1.weight,4.665793418884277,256,3,oracle_vs_full
layer3.0.bn1.bias,0.6240513324737549,256,3,oracle_vs_full
layer3.0.bn1.running_mean,8.238814353942871,256,3,oracle_vs_full
layer3.0.bn1.running_var,9.38233470916748,256,3,oracle_vs_full
layer3.0.bn1.num_batches_tracked,7426.0,1,3,oracle_vs_full
layer3.0.conv2.weight,9.059148788452148,589824,3,oracle_vs_full
layer3.0.bn2.weight,4.4807634353637695,256,3,oracle_vs_full
layer3.0.bn2.bias,0.5185878872871399,256,3,oracle_vs_full
layer3.0.bn2.running_mean,4.94195032119751,256,3,oracle_vs_full
layer3.0.bn2.running_var,6.712216854095459,256,3,oracle_vs_full
layer3.0.bn2.num_batches_tracked,7426.0,1,3,oracle_vs_full
layer3.0.downsample.0.weight,5.248887538909912,32768,3,oracle_vs_full
layer3.0.downsample.1.weight,4.605008602142334,256,3,oracle_vs_full
layer3.0.downsample.1.bias,0.5185878872871399,256,3,oracle_vs_full
layer3.0.downsample.1.running_mean,7.609954357147217,256,3,oracle_vs_full
layer3.0.downsample.1.running_var,15.049381256103516,256,3,oracle_vs_full
layer3.0.downsample.1.num_batches_tracked,7426.0,1,3,oracle_vs_full
layer3.1.conv1.weight,8.493698120117188,589824,3,oracle_vs_full
layer3.1.bn1.weight,4.663717269897461,256,3,oracle_vs_full
layer3.1.bn1.bias,0.5992739200592041,256,3,oracle_vs_full
layer3.1.bn1.running_mean,8.046259880065918,256,3,oracle_vs_full
layer3.1.bn1.running_var,13.892239570617676,256,3,oracle_vs_full
layer3.1.bn1.num_batches_tracked,7426.0,1,3,oracle_vs_full
layer3.1.conv2.weight,8.2883882522583,589824,3,oracle_vs_full
layer3.1.bn2.weight,4.897952556610107,256,3,oracle_vs_full
layer3.1.bn2.bias,0.4971519410610199,256,3,oracle_vs_full
layer3.1.bn2.running_mean,5.755755424499512,256,3,oracle_vs_full
layer3.1.bn2.running_var,7.963189125061035,256,3,oracle_vs_full
